company,ticker,date,file,PERMNO,Ticker,IssuerNm,event_trading_day,next_call_date,car_m1_p3,n_days_car,long_run_start,long_run_end,long_run_abret,n_days_long_run,total_words,pres_words,qa_words,core_hits_total,core_hits_pres,core_hits_qa,adj_hits_total,adj_hits_pres,adj_hits_qa,lm_positive_total,lm_negative_total,lm_uncertainty_count_total,lm_tone_total,lm_uncertainty_total,lm_positive_pres,lm_negative_pres,lm_uncertainty_count_pres,lm_tone_pres,lm_uncertainty_pres,lm_positive_qa,lm_negative_qa,lm_uncertainty_count_qa,lm_tone_qa,lm_uncertainty_qa,fiscal_quarter,fiscal_year,fiscal_period,core_per_1000_total,core_per_1000_pres,core_per_1000_qa,adj_per_1000_total,adj_per_1000_pres,adj_per_1000_qa
Paypal Holdings Inc,PYPL,2025-07-29,2025-Jul-29-PYPL.OQ-139727904061-Transcript.txt,15488,PYPL,PAYPAL HOLDINGS INC,2025-07-29,2025-10-28,-0.12024599999999999,5,2025-07-30,2025-10-27,-0.08290200000000002,63,10300,5517,4643,9,8,1,1,0,1,191,49,64,0.5916666666666667,0.00644381796214257,129,22,29,0.7086092715231788,0.0054747970549367565,62,26,35,0.4090909090909091,0.00775022143489814,"2,0","2025,0",Q2 2025,0.8737864077669903,1.4500634402755121,0.21537798836958863,0.09708737864077671,0.0,0.21537798836958863
Paypal Holdings Inc,PYPL,2025-10-28,2025-Oct-28-PYPL.OQ-139665158987-Transcript.txt,15488,PYPL,PAYPAL HOLDINGS INC,2025-10-28,,-0.008821000000000002,5,2025-10-29,2025-12-31,-0.21079600000000004,44,10703,5117,5468,20,8,12,0,0,0,199,44,69,0.6378600823045267,0.006699029126213592,112,16,20,0.75,0.004100041000410004,87,27,49,0.5263157894736842,0.009205335337215856,"3,0","2025,0",Q3 2025,1.868634962160142,1.5634160641000585,2.194586686174104,0.0,0.0,0.0
Texas Instruments Inc,TXN,2022-01-25,2022-Jan-25-TXN.OQ-140752870708-Transcript.txt,15579,TXN,TEXAS INSTRUMENTS INC,2022-01-25,2022-04-26,0.014415000000000004,5,2022-01-26,2022-04-25,0.02706900000000003,62,6433,1641,4650,0,0,0,0,0,0,61,34,53,0.28421052631578947,0.008740105540897098,25,7,6,0.5625,0.003989361702127659,36,26,47,0.16129032258064516,0.010585585585585585,"4,0","2021,0",Q4 2021,0.0,0.0,0.0,0.0,0.0,0.0
Texas Instruments Inc,TXN,2022-04-26,2022-Apr-26-TXN.OQ-140759672119-Transcript.txt,15579,TXN,TEXAS INSTRUMENTS INC,2022-04-26,2022-07-26,0.01622,5,2022-04-27,2022-07-25,0.029020000000000004,61,6200,1066,4973,0,0,0,0,0,0,51,69,60,-0.15,0.010178117048346057,15,6,6,0.42857142857142855,0.006166495375128468,36,62,54,-0.2653061224489796,0.011292346298619825,"1,0","2022,0",Q1 2022,0.0,0.0,0.0,0.0,0.0,0.0
Texas Instruments Inc,TXN,2022-07-26,2022-Jul-26-TXN.OQ-139224333747-Transcript.txt,15579,TXN,TEXAS INSTRUMENTS INC,2022-07-26,2022-10-25,0.055433,5,2022-07-27,2022-10-24,0.051084000000000004,63,5896,997,4735,0,0,0,0,0,0,67,48,59,0.16521739130434782,0.010649819494584838,12,6,7,0.3333333333333333,0.007743362831858407,55,41,52,0.14583333333333334,0.011573558869352326,"2,0","2022,0",Q2 2022,0.0,0.0,0.0,0.0,0.0,0.0
Texas Instruments Inc,TXN,2022-10-25,2022-Oct-25-TXN.OQ-138055108567-Transcript.txt,15579,TXN,TEXAS INSTRUMENTS INC,2022-10-25,2023-01-24,-0.02055,5,2022-10-26,2023-01-23,0.05594000000000002,60,7575,1155,6252,0,0,0,0,0,0,62,72,74,-0.07462686567164178,0.010263522884882107,16,7,5,0.391304347826087,0.004734848484848485,46,64,69,-0.16363636363636364,0.011486598967870817,"3,0","2022,0",Q3 2022,0.0,0.0,0.0,0.0,0.0,0.0
Texas Instruments Inc,TXN,2023-01-24,2023-Jan-24-TXN.OQ-139382143535-Transcript.txt,15579,TXN,TEXAS INSTRUMENTS INC,2023-01-24,2023-04-25,-0.011387,5,2023-01-25,2023-04-24,-0.015979000000000014,62,6421,1420,4866,0,0,0,0,0,0,51,57,67,-0.05555555555555555,0.01102880658436214,16,12,7,0.14285714285714285,0.005397070161912105,35,44,60,-0.11392405063291139,0.012861736334405145,"4,0","2022,0",Q4 2022,0.0,0.0,0.0,0.0,0.0,0.0
Texas Instruments Inc,TXN,2023-04-25,2023-Apr-25-TXN.OQ-139718698002-Transcript.txt,15579,TXN,TEXAS INSTRUMENTS INC,2023-04-25,2023-07-25,-0.060837,5,2023-04-26,2023-07-24,-0.015683999999999993,61,6234,851,5224,0,0,0,0,0,0,48,60,66,-0.1111111111111111,0.011165623413973947,10,8,5,0.1111111111111111,0.0066050198150594455,38,51,61,-0.14606741573033707,0.012161084529505583,"1,0","2023,0",Q1 2023,0.0,0.0,0.0,0.0,0.0,0.0
Texas Instruments Inc,TXN,2023-07-25,2023-Jul-25-TXN.OQ-139381596629-Transcript.txt,15579,TXN,TEXAS INSTRUMENTS INC,2023-07-25,2023-10-24,-0.03368600000000001,5,2023-07-26,2023-10-23,-0.14257699999999998,63,5626,873,4605,0,0,0,0,0,0,53,67,65,-0.11666666666666667,0.012167727442905278,12,8,6,0.2,0.007653061224489796,41,58,59,-0.1717171717171717,0.013306269733874606,"2,0","2023,0",Q2 2023,0.0,0.0,0.0,0.0,0.0,0.0
Texas Instruments Inc,TXN,2023-10-24,2023-Oct-24-TXN.OQ-137415547229-Transcript.txt,15579,TXN,TEXAS INSTRUMENTS INC,2023-10-24,2024-01-23,-0.006654999999999999,5,2023-10-25,2024-01-22,0.051350999999999994,60,7749,1101,6471,0,0,0,0,0,0,60,76,70,-0.11764705882352941,0.009562841530054645,16,7,6,0.391304347826087,0.006,44,68,64,-0.21428571428571427,0.01037781741527485,"3,0","2023,0",Q3 2023,0.0,0.0,0.0,0.0,0.0,0.0
Texas Instruments Inc,TXN,2024-01-23,2024-Jan-23-TXN.OQ-138873073339-Transcript.txt,15579,TXN,TEXAS INSTRUMENTS INC,2024-01-23,2024-04-23,-0.066823,5,2024-01-24,2024-04-22,-0.080972,62,6745,1180,5402,0,0,0,0,0,0,50,82,60,-0.24242424242424243,0.009444356996694474,18,10,7,0.2857142857142857,0.006517690875232775,32,71,53,-0.3786407766990291,0.010313290523448142,"4,0","2023,0",Q4 2023,0.0,0.0,0.0,0.0,0.0,0.0
Texas Instruments Inc,TXN,2024-04-23,2024-Apr-23-TXN.OQ-137430905492-Transcript.txt,15579,TXN,TEXAS INSTRUMENTS INC,2024-04-23,2024-07-23,0.08194199999999999,5,2024-04-24,2024-07-22,0.143344,61,5990,868,4966,0,0,0,0,0,0,44,55,54,-0.1111111111111111,0.00949534024969228,11,6,5,0.29411764705882354,0.006377551020408163,33,48,49,-0.18518518518518517,0.010276845637583893,"1,0","2024,0",Q1 2024,0.0,0.0,0.0,0.0,0.0,0.0
Texas Instruments Inc,TXN,2024-07-23,2024-Jul-23-TXN.OQ-137253219621-Transcript.txt,15579,TXN,TEXAS INSTRUMENTS INC,2024-07-23,2024-10-22,0.019836999999999994,5,2024-07-24,2024-10-21,-0.048732,63,8791,1184,7485,0,0,0,1,0,1,128,73,79,0.2736318407960199,0.009480379215168607,23,7,8,0.5333333333333333,0.007373271889400922,105,65,71,0.23529411764705882,0.009935628323537643,"2,0","2024,0",Q2 2024,0.0,0.0,0.0,0.11375270162666364,0.0,0.13360053440213762
Texas Instruments Inc,TXN,2024-10-22,2024-Oct-22-TXN.OQ-137149350956-Transcript.txt,15579,TXN,TEXAS INSTRUMENTS INC,2024-10-22,2025-01-23,0.054629000000000004,5,2024-10-23,2025-01-22,-0.015064000000000011,61,7547,1003,6424,0,0,0,6,0,6,75,74,69,0.006711409395973154,0.009845890410958904,13,7,6,0.3,0.006564551422319475,62,66,63,-0.03125,0.010510510510510511,"3,0","2024,0",Q3 2024,0.0,0.0,0.0,0.7950178879024778,0.0,0.9339975093399752
Texas Instruments Inc,TXN,2025-01-23,2025-Jan-23-TXN.OQ-140920925316-Transcript.txt,15579,TXN,TEXAS INSTRUMENTS INC,2025-01-23,2025-04-23,-0.075644,5,2025-01-24,2025-04-22,-0.14222400000000004,61,8264,1216,6931,0,0,0,1,0,1,62,79,73,-0.12056737588652482,0.009442504203854611,18,8,8,0.38461538461538464,0.0071877807726864335,44,70,65,-0.22807017543859648,0.009969325153374233,"4,0","2024,0",Q4 2024,0.0,0.0,0.0,0.12100677637947725,0.0,0.14427932477276006
Texas Instruments Inc,TXN,2025-04-23,2025-Apr-23-TXN.OQ-139799744472-Transcript.txt,15579,TXN,TEXAS INSTRUMENTS INC,2025-04-23,2025-07-22,0.044689,5,2025-04-24,2025-07-21,0.20539600000000002,60,7896,1424,6357,0,0,0,0,0,0,57,57,85,0.0,0.011357562800641369,18,9,15,0.3333333333333333,0.011329305135951661,39,47,70,-0.09302325581395349,0.01154353562005277,"1,0","2025,0",Q1 2025,0.0,0.0,0.0,0.0,0.0,0.0
Texas Instruments Inc,TXN,2025-07-22,2025-Jul-22-TXN.OQ-137072639301-Transcript.txt,15579,TXN,TEXAS INSTRUMENTS INC,2025-07-22,2025-10-21,-0.16158899999999998,5,2025-07-23,2025-10-20,-0.223767,63,8242,1047,7068,1,0,1,1,0,1,59,55,104,0.03508771929824561,0.013513513513513514,11,5,7,0.375,0.007368421052631579,48,49,97,-0.010309278350515464,0.014606234000903478,"2,0","2025,0",Q2 2025,0.12132977432661976,0.0,0.1414827391058291,0.12132977432661976,0.0,0.1414827391058291
Texas Instruments Inc,TXN,2025-10-21,2025-Oct-21-TXN.OQ-140121246336-Transcript.txt,15579,TXN,TEXAS INSTRUMENTS INC,2025-10-21,,-0.059081,5,2025-10-22,2025-12-31,-0.041110999999999995,49,7215,1161,5930,0,0,0,0,0,0,62,46,71,0.14814814814814814,0.010585954972416878,15,8,10,0.30434782608695654,0.009487666034155597,47,37,61,0.11904761904761904,0.010990990990990991,"3,0","2025,0",Q3 2025,0.0,0.0,0.0,0.0,0.0,0.0
CVS Health Corp,CVS,2022-02-09,2022-Feb-09-CVS.N-137049002988-Transcript.txt,17005,CVS,C V S HEALTH CORP,2022-02-09,2022-05-04,-0.04591700000000001,5,2022-02-10,2022-05-03,0.013241999999999983,57,9555,3986,5309,0,0,0,2,2,0,144,76,88,0.3090909090909091,0.00978865406006674,77,19,40,0.6041666666666666,0.01092896174863388,67,55,48,0.09836065573770492,0.009413610511865072,"4,0","2021,0",Q4 2021,0.0,0.0,0.0,0.20931449502878074,0.5017561465127948,0.0
CVS Health Corp,CVS,2022-05-04,2022-May-04-CVS.N-140668749274-Transcript.txt,17005,CVS,C V S HEALTH CORP,2022-05-04,2022-08-03,0.073379,5,2022-05-05,2022-08-02,0.0002680000000000052,61,9789,3341,6261,2,2,0,4,3,1,131,79,107,0.24761904761904763,0.011653234589414072,61,20,33,0.5061728395061729,0.010700389105058366,70,57,73,0.10236220472440945,0.012293701583024588,"1,0","2022,0",Q1 2022,0.20431096128307283,0.598623166716552,0.0,0.40862192256614566,0.8979347500748278,0.15971889474524836
CVS Health Corp,CVS,2022-08-03,2022-Aug-03-CVS.N-138014011789-Transcript.txt,17005,CVS,C V S HEALTH CORP,2022-08-03,2022-11-02,0.05227600000000001,5,2022-08-04,2022-11-01,0.00890599999999998,63,9852,3617,6022,0,0,0,1,0,1,156,69,87,0.38666666666666666,0.009390178089584457,77,27,28,0.4807692307692308,0.0084008400840084,79,40,59,0.3277310924369748,0.010266225856968854,"2,0","2022,0",Q2 2022,0.0,0.0,0.0,0.10150223304912707,0.0,0.16605778811026237
CVS Health Corp,CVS,2022-11-02,2022-Nov-02-CVS.N-138087813526-Transcript.txt,17005,CVS,C V S HEALTH CORP,2022-11-02,2023-02-08,0.081629,5,2022-11-03,2023-02-07,-0.22000099999999997,65,9348,4856,4316,0,0,0,0,0,0,163,96,94,0.25868725868725867,0.010731818700764928,114,46,45,0.425,0.010008896797153026,49,48,49,0.010309278350515464,0.011913445173839047,"3,0","2022,0",Q3 2022,0.0,0.0,0.0,0.0,0.0,0.0
CVS Health Corp,CVS,2023-02-08,2023-Feb-08-CVS.N-139622260571-Transcript.txt,17005,CVS,C V S HEALTH CORP,2023-02-08,2023-05-03,0.04889500000000001,5,2023-02-09,2023-05-02,-0.176939,57,10808,4913,5679,5,0,4,0,0,0,200,85,108,0.40350877192982454,0.010641442506650901,118,30,46,0.5945945945945946,0.010048055919615552,82,53,62,0.21481481481481482,0.011513463324048283,"4,0","2022,0",Q4 2022,0.462620281273131,0.0,0.7043493572812115,0.0,0.0,0.0
CVS Health Corp,CVS,2023-05-03,2023-May-03-CVS.N-140416005181-Transcript.txt,17005,CVS,C V S HEALTH CORP,2023-05-03,2023-08-02,-0.052509,5,2023-05-04,2023-08-01,-0.045195,61,9988,4725,5082,0,0,0,3,3,0,198,64,97,0.5114503816793893,0.010277601186692097,117,28,47,0.6137931034482759,0.010611876270038383,81,34,49,0.40869565217391307,0.010092687950566427,"1,0","2023,0",Q1 2023,0.0,0.0,0.0,0.30036043251902284,0.6349206349206349,0.0
CVS Health Corp,CVS,2023-08-02,2023-Aug-02-CVS.N-140222204960-Transcript.txt,17005,CVS,C V S HEALTH CORP,2023-08-02,2023-11-01,0.007833999999999997,5,2023-08-03,2023-10-31,-0.005290999999999994,63,9843,3962,5685,2,1,1,0,0,0,156,94,131,0.248,0.014043739279588336,93,28,48,0.5371900826446281,0.012948475856487725,63,64,83,-0.007874015748031496,0.015226563933223261,"2,0","2023,0",Q2 2023,0.203190084323885,0.2523977788995457,0.1759014951627089,0.0,0.0,0.0
CVS Health Corp,CVS,2023-11-01,2023-Nov-01-CVS.N-138444288061-Transcript.txt,17005,CVS,C V S HEALTH CORP,2023-11-01,2024-02-07,-0.0025579999999999995,5,2023-11-02,2024-02-06,-0.071039,65,10525,3655,6693,0,0,0,0,0,0,175,83,110,0.35658914728682173,0.011037527593818985,80,25,38,0.5238095238095238,0.011153507484590548,95,56,72,0.2582781456953642,0.01123946300343428,"3,0","2023,0",Q3 2023,0.0,0.0,0.0,0.0,0.0,0.0
CVS Health Corp,CVS,2024-02-07,2024-Feb-07-CVS.N-137688777237-Transcript.txt,17005,CVS,C V S HEALTH CORP,2024-02-07,2024-05-01,0.04567799999999999,5,2024-02-08,2024-04-30,-0.11525599999999998,57,10565,3562,6757,5,0,4,0,0,0,171,85,130,0.3359375,0.01294047382042604,88,14,48,0.7254901960784313,0.014397120575884824,83,69,82,0.09210526315789473,0.012636769918323316,"4,0","2023,0",Q4 2023,0.473260766682442,0.0,0.5919786887672044,0.0,0.0,0.0
CVS Health Corp,CVS,2024-05-01,2024-May-01-CVS.N-140368610090-Transcript.txt,17005,CVS,C V S HEALTH CORP,2024-05-01,2024-08-07,-0.18411499999999995,5,2024-05-02,2024-08-06,0.017403000000000023,66,10970,3782,6998,5,0,4,2,0,2,149,114,137,0.13307984790874525,0.013066285169289461,73,36,65,0.3394495412844037,0.018186905428091774,76,76,71,0.0,0.010527876631079479,"1,0","2024,0",Q1 2024,0.45578851412944393,0.0,0.5715918833952558,0.1823154056517776,0.0,0.2857959416976279
CVS Health Corp,CVS,2024-08-07,2024-Aug-07-CVS.N-138187886359-Transcript.txt,17005,CVS,C V S HEALTH CORP,2024-08-07,2024-11-06,-0.06291,5,2024-08-08,2024-11-05,-0.11188400000000001,63,10736,4396,6181,7,1,5,1,1,0,184,74,142,0.4263565891472868,0.013898404619751394,90,27,70,0.5384615384615384,0.016965584100824042,94,46,72,0.34285714285714286,0.012096774193548387,"2,0","2024,0",Q2 2024,0.6520119225037259,0.22747952684258418,0.8089305937550558,0.09314456035767511,0.22747952684258418,0.0
CVS Health Corp,CVS,2024-11-06,2024-Nov-06-CVS.N-141177311902-Transcript.txt,17005,CVS,C V S HEALTH CORP,2024-11-06,2025-02-12,-0.022248000000000004,5,2024-11-07,2025-02-11,-0.10772899999999999,64,10379,4924,5320,1,1,0,0,0,0,240,129,138,0.3008130081300813,0.01390148080991236,139,65,66,0.3627450980392157,0.014072494669509595,101,63,72,0.23170731707317074,0.014059753954305799,"3,0","2024,0",Q3 2024,0.09634839579920994,0.20308692120227456,0.0,0.0,0.0,0.0
CVS Health Corp,CVS,2025-02-12,2025-Feb-12-CVS.N-139639442443-Transcript.txt,17005,CVS,C V S HEALTH CORP,2025-02-12,2025-05-01,0.190108,5,2025-02-13,2025-04-30,0.14137599999999997,53,10701,5209,5349,6,2,3,0,0,0,247,84,126,0.49244712990936557,0.012382075471698114,128,48,62,0.45454545454545453,0.012510088781275222,119,35,64,0.5454545454545454,0.012553942722636328,"4,0","2024,0",Q4 2024,0.5606952621250351,0.3839508542906508,0.5608524957936063,0.0,0.0,0.0
CVS Health Corp,CVS,2025-05-01,2025-May-01-CVS.N-140901215516-Transcript.txt,17005,CVS,C V S HEALTH CORP,2025-05-01,2025-07-31,0.01171199999999999,5,2025-05-02,2025-07-30,-0.21461899999999998,61,10470,4561,5770,5,1,3,0,0,0,225,92,121,0.4195583596214511,0.01198731919952447,126,38,63,0.5365853658536586,0.014436296975252063,99,53,57,0.3026315789473684,0.010154997327632281,"1,0","2025,0",Q1 2025,0.4775549188156638,0.21925016443762335,0.5199306759098786,0.0,0.0,0.0
CVS Health Corp,CVS,2025-07-31,2025-Jul-31-CVS.N-140031673648-Transcript.txt,17005,CVS,C V S HEALTH CORP,2025-07-31,2025-10-29,0.067218,5,2025-08-01,2025-10-28,0.20778500000000005,62,9556,3813,5589,0,0,0,0,0,0,245,75,100,0.53125,0.010884946119516709,120,28,52,0.6216216216216216,0.014317180616740088,125,46,48,0.4619883040935672,0.008854454897620365,"2,0","2025,0",Q2 2025,0.0,0.0,0.0,0.0,0.0,0.0
CVS Health Corp,CVS,2025-10-29,2025-Oct-29-CVS.N-140839288822-Transcript.txt,17005,CVS,C V S HEALTH CORP,2025-10-29,,-0.042494000000000004,5,2025-10-30,2025-12-31,-0.008540999999999993,43,10295,3796,6339,1,0,1,0,0,0,224,90,112,0.4267515923566879,0.01136709631584289,112,27,54,0.6115107913669064,0.015016685205784204,112,62,58,0.28735632183908044,0.00948177211051169,"3,0","2025,0",Q3 2025,0.09713453132588634,0.0,0.15775358889414734,0.0,0.0,0.0
RTX Corp,RTX,2022-01-25,2022-Jan-25-RTX.N-137232665005-Transcript.txt,17830,RTX,R T X CORP,2022-01-25,2022-04-26,0.033149000000000005,5,2022-01-26,2022-04-25,0.11938899999999998,62,10078,3953,5913,0,0,0,1,1,0,119,88,109,0.1497584541062802,0.011531950909860348,54,24,24,0.38461538461538464,0.006582556226001097,65,63,85,0.015625,0.015129939480242079,"4,0","2021,0",Q4 2021,0.0,0.0,0.0,0.09922603691208573,0.25297242600556535,0.0
RTX Corp,RTX,2022-04-26,2022-Apr-26-RTX.N-137228461061-Transcript.txt,17830,RTX,R T X CORP,2022-04-26,2022-07-26,-0.024233,5,2022-04-27,2022-07-25,0.011993999999999986,61,9519,2917,6391,0,0,0,0,0,0,80,85,76,-0.030303030303030304,0.008502069582727374,40,21,18,0.3114754098360656,0.006716417910447761,40,63,58,-0.22330097087378642,0.009552042160737812,"1,0","2022,0",Q1 2022,0.0,0.0,0.0,0.0,0.0,0.0
RTX Corp,RTX,2022-07-26,2022-Jul-26-RTX.N-138371585248-Transcript.txt,17830,RTX,R T X CORP,2022-07-26,2022-10-25,-0.050586000000000006,5,2022-07-27,2022-10-24,0.03291199999999999,63,10319,3934,6238,0,0,0,8,1,7,98,110,80,-0.057692307692307696,0.00819840131174421,50,30,20,0.25,0.005477951246233908,48,79,60,-0.2440944881889764,0.010028413839211098,"2,0","2022,0",Q2 2022,0.0,0.0,0.0,0.7752689214071131,0.2541942043721403,1.1221545367104842
RTX Corp,RTX,2022-10-25,2022-Oct-25-RTX.N-140257266883-Transcript.txt,17830,RTX,R T X CORP,2022-10-25,2023-01-24,0.032930999999999995,5,2022-10-26,2023-01-23,0.03927800000000001,60,10144,4074,5891,0,0,0,4,1,3,118,91,76,0.1291866028708134,0.007999157983370172,71,42,18,0.25663716814159293,0.004774535809018567,47,48,58,-0.010526315789473684,0.010403587443946188,"3,0","2022,0",Q3 2022,0.0,0.0,0.0,0.3943217665615142,0.24545900834560627,0.5092514004413513
RTX Corp,RTX,2023-01-24,2023-Jan-24-RTX.N-137370751910-Transcript.txt,17830,RTX,R T X CORP,2023-01-24,2023-04-25,0.030019999999999998,5,2023-01-25,2023-04-24,0.016734000000000016,62,10590,4054,6353,0,0,0,6,4,2,141,67,80,0.3557692307692308,0.008033741715203857,69,15,19,0.6428571428571429,0.005031779661016949,72,51,61,0.17073170731707318,0.010126162018592297,"4,0","2022,0",Q4 2022,0.0,0.0,0.0,0.56657223796034,0.9866798223976321,0.31481189988981584
RTX Corp,RTX,2023-04-25,2023-Apr-25-RTX.N-137385232056-Transcript.txt,17830,RTX,R T X CORP,2023-04-25,2023-07-25,-0.027410999999999994,5,2023-04-26,2023-07-24,-0.14442,61,10003,3658,6170,0,0,0,3,3,0,156,76,61,0.3448275862068966,0.00646803096172198,83,11,12,0.7659574468085106,0.0035026269702276708,73,64,49,0.06569343065693431,0.008370345063204646,"1,0","2023,0",Q1 2023,0.0,0.0,0.0,0.29991002699190245,0.8201202843083651,0.0
RTX Corp,RTX,2023-07-25,2023-Jul-25-RTX.N-138695136201-Transcript.txt,17830,RTX,R T X CORP,2023-07-25,2023-10-24,-0.102023,5,2023-07-26,2023-10-23,-0.075303,63,10690,3463,7047,0,0,0,0,0,0,101,82,90,0.10382513661202186,0.008914421553090333,58,15,23,0.589041095890411,0.007171811661989398,43,66,67,-0.21100917431192662,0.009950987672657062,"2,0","2023,0",Q2 2023,0.0,0.0,0.0,0.0,0.0,0.0
RTX Corp,RTX,2023-10-24,2023-Oct-24-RTX.N-138096195353-Transcript.txt,17830,RTX,R T X CORP,2023-10-24,2024-01-23,0.114496,5,2023-10-25,2024-01-22,-0.046894000000000005,60,10137,4310,5643,1,0,1,1,0,1,94,71,89,0.1393939393939394,0.009302811748719556,53,17,28,0.5142857142857142,0.007003501750875438,41,53,61,-0.1276595744680851,0.011275415896487985,"3,0","2023,0",Q3 2023,0.09864851533984413,0.0,0.17721070352649299,0.09864851533984413,0.0,0.17721070352649299
RTX Corp,RTX,2024-01-23,2024-Jan-23-RTX.N-139007501529-Transcript.txt,17830,RTX,R T X CORP,2024-01-23,2024-04-23,0.04617299999999999,5,2024-01-24,2024-04-22,0.10337800000000001,62,10796,5082,5539,0,0,0,4,3,1,143,75,88,0.3119266055045872,0.008681069349906284,85,33,21,0.4406779661016949,0.0044350580781415,58,41,67,0.1717171717171717,0.012757044935262756,"4,0","2023,0",Q4 2023,0.0,0.0,0.0,0.3705075954057058,0.5903187721369539,0.18053800324968405
RTX Corp,RTX,2024-04-23,2024-Apr-23-RTX.N-138260826988-Transcript.txt,17830,RTX,R T X CORP,2024-04-23,2024-07-25,-0.027153999999999998,5,2024-04-24,2024-07-24,-0.024276999999999993,63,10335,3490,6620,0,0,0,3,3,0,166,65,82,0.43722943722943725,0.0084240805424286,81,16,14,0.6701030927835051,0.004343779087806391,85,48,68,0.2781954887218045,0.010774837585168753,"1,0","2024,0",Q1 2024,0.0,0.0,0.0,0.29027576197387517,0.8595988538681948,0.0
RTX Corp,RTX,2024-07-25,2024-Jul-25-RTX.N-140617376145-Transcript.txt,17830,RTX,R T X CORP,2024-07-25,2024-10-22,0.12920700000000002,5,2024-07-26,2024-10-21,0.030591999999999994,61,10590,3787,6636,5,5,0,3,3,0,155,64,101,0.4155251141552511,0.009976293954958514,64,27,22,0.4065934065934066,0.006209427039232289,91,36,79,0.4330708661417323,0.012274704785581106,"2,0","2024,0",Q2 2024,0.47214353163361666,1.3203063110641668,0.0,0.28328611898017,0.7921837866385001,0.0
RTX Corp,RTX,2024-10-22,2024-Oct-22-RTX.N-139507440429-Transcript.txt,17830,RTX,R T X CORP,2024-10-22,2025-01-28,0.005849,5,2024-10-23,2025-01-27,-0.029584999999999986,64,10533,3412,6983,0,0,0,9,6,3,145,68,65,0.3615023474178404,0.006479266347687401,53,16,14,0.5362318840579711,0.00441222817522849,92,51,51,0.2867132867132867,0.0075656430796617715,"3,0","2024,0",Q3 2024,0.0,0.0,0.0,0.854457419538593,1.7584994138335288,0.42961477874838894
RTX Corp,RTX,2025-01-28,2025-Jan-28-RTX.N-138348903984-Transcript.txt,17830,RTX,R T X CORP,2025-01-28,2025-04-22,0.037615,5,2025-01-29,2025-04-21,0.142533,57,10232,3881,6216,7,6,1,6,5,1,149,57,89,0.44660194174757284,0.0092477140482128,65,16,26,0.6049382716049383,0.007254464285714286,84,40,63,0.3548387096774194,0.010632911392405063,"4,0","2024,0",Q4 2024,0.6841282251759186,1.545993300695697,0.16087516087516088,0.5863956215793589,1.2883277505797477,0.16087516087516088
RTX Corp,RTX,2025-04-22,2025-Apr-22-RTX.N-139401830305-Transcript.txt,17830,RTX,R T X CORP,2025-04-22,2025-07-22,-0.065392,5,2025-04-23,2025-07-21,0.12355599999999999,61,9673,3013,6520,0,0,0,0,0,0,142,72,85,0.32710280373831774,0.009228096840733906,51,17,19,0.5,0.0066760365425158116,91,54,66,0.25517241379310346,0.01057014734144779,"1,0","2025,0",Q1 2025,0.0,0.0,0.0,0.0,0.0,0.0
RTX Corp,RTX,2025-07-22,2025-Jul-22-RTX.N-137307621785-Transcript.txt,17830,RTX,R T X CORP,2025-07-22,2025-10-21,0.022696,5,2025-07-23,2025-10-20,0.014434000000000006,63,10187,2926,7125,5,5,0,5,3,2,174,60,81,0.48717948717948717,0.00838422523548287,49,16,14,0.5076923076923077,0.005152741994847258,125,43,67,0.4880952380952381,0.00981253661394259,"2,0","2025,0",Q2 2025,0.4908216354176892,1.7088174982911826,0.0,0.4908216354176892,1.0252904989747096,0.2807017543859649
RTX Corp,RTX,2025-10-21,2025-Oct-21-RTX.N-140412672437-Transcript.txt,17830,RTX,R T X CORP,2025-10-21,,0.10857399999999999,5,2025-10-22,2025-12-31,0.049014,49,9490,3001,6352,2,2,0,4,2,2,132,42,63,0.5172413793103449,0.007011686143572621,51,11,13,0.6451612903225806,0.004705030763662686,81,30,50,0.4594594594594595,0.00819000819000819,"3,0","2025,0",Q3 2025,0.2107481559536354,0.6664445184938355,0.0,0.4214963119072708,0.6664445184938355,0.3148614609571788
Linde PLC,LIN,2022-02-10,2022-Feb-10-LIN.OQ-140834731133-Transcript.txt,18143,LIN,LINDE PLC NEW,2022-02-10,2022-04-28,0.016612999999999992,5,2022-02-11,2022-04-27,0.08552799999999997,52,10663,2204,8282,0,0,0,3,0,3,120,89,79,0.14832535885167464,0.00785444422350368,45,17,11,0.45161290322580644,0.0054428500742206825,75,71,68,0.0273972602739726,0.008626157554230622,"4,0","2021,0",Q4 2021,0.0,0.0,0.0,0.2813467129325706,0.0,0.3622313450857281
Linde PLC,LIN,2022-04-28,2022-Apr-28-LIN.OQ-140168669787-Transcript.txt,18143,LIN,LINDE PLC NEW,2022-04-28,2022-07-28,0.03261300000000001,5,2022-04-29,2022-07-27,-0.013511000000000016,61,9761,2513,7113,0,0,0,0,0,0,103,87,93,0.08421052631578947,0.010062756979008873,33,27,22,0.1,0.00937766410912191,70,59,71,0.08527131782945736,0.010468888233559423,"1,0","2022,0",Q1 2022,0.0,0.0,0.0,0.0,0.0,0.0
